Applicant_ID,Age,Gender,Education,Marital_Status,Employment_Type,Annual_Income,Credit_Score,Loan_Amount_Requested,Loan_Term_Months,Dependents,Property_Area,Approval_Status
LAPP_2191,52,Female,Postgraduate,Married,Salaried,99962,708,247434,36,0,Semi-Urban,Rejected
LAPP_2192,41,Male,Undergraduate,Single,Salaried,49136,507,186924,60,2,Semi-Urban,Rejected
LAPP_2193,28,Male,Undergraduate,Single,Business Owner,101020,546,385642,36,0,Rural,Rejected
LAPP_2194,58,Male,Graduate,Single,Self-Employed,108872,520,81147,24,3,Semi-Urban,Approved
LAPP_2195,28,Male,Undergraduate,Married,Business Owner,102928,748,272888,36,3,Semi-Urban,Rejected
LAPP_2196,23,Male,Undergraduate,Single,Salaried,54210,544,35140,60,2,Rural,Approved
LAPP_2197,64,Female,Undergraduate,Single,Self-Employed,45054,619,124722,36,1,Semi-Urban,Rejected
LAPP_2198,23,Female,Undergraduate,Married,Salaried,80280,594,73212,24,2,Urban,Approved
LAPP_2199,42,Female,High School,Single,Business Owner,62313,692,237562,84,0,Urban,Rejected
LAPP_2200,26,Male,Undergraduate,Married,Self-Employed,39825,642,140390,24,0,Rural,Rejected
LAPP_2201,22,Male,High School,Single,Salaried,21455,622,12404,24,0,Semi-Urban,Approved
LAPP_2202,43,Male,Undergraduate,Single,Salaried,56417,563,182647,36,1,Semi-Urban,Rejected
LAPP_2203,64,Male,Undergraduate,Single,Salaried,63112,688,172020,36,2,Urban,Rejected
LAPP_2204,22,Female,Graduate,Married,Salaried,57730,668,128956,84,3,Semi-Urban,Approved
LAPP_2205,58,Male,Graduate,Married,Unemployed,16874,650,44027,12,1,Semi-Urban,Rejected
LAPP_2206,37,Male,Postgraduate,Married,Salaried,97923,552,281418,36,2,Semi-Urban,Rejected
LAPP_2207,55,Male,Graduate,Married,Salaried,88546,571,318376,36,2,Urban,Rejected
LAPP_2208,54,Female,Graduate,Married,Salaried,90899,772,289581,36,3,Urban,Rejected
LAPP_2209,43,Male,Graduate,Single,Self-Employed,48559,751,122068,12,1,Rural,Rejected
LAPP_2210,50,Male,Graduate,Married,Salaried,116992,660,396153,12,0,Rural,Rejected
LAPP_2211,28,Male,High School,Single,Salaried,27507,584,108769,24,1,Semi-Urban,Rejected
LAPP_2212,42,Male,Postgraduate,Married,Salaried,65254,636,101185,36,1,Semi-Urban,Rejected
LAPP_2213,64,Male,Undergraduate,Single,Self-Employed,73689,688,67386,60,1,Semi-Urban,Approved
LAPP_2214,56,Male,Graduate,Single,Salaried,116500,569,356498,36,3,Rural,Rejected
LAPP_2215,25,Female,Undergraduate,Single,Self-Employed,71909,632,282249,36,3,Semi-Urban,Rejected
LAPP_2216,33,Male,Undergraduate,Divorced,Salaried,73668,551,66925,36,0,Rural,Rejected
LAPP_2217,49,Female,High School,Married,Salaried,34713,608,69806,60,0,Urban,Approved
LAPP_2218,51,Female,Undergraduate,Married,Salaried,77155,578,55392,36,0,Semi-Urban,Rejected
LAPP_2219,36,Female,Graduate,Married,Salaried,48055,563,154634,24,0,Semi-Urban,Rejected
LAPP_2220,62,Male,Undergraduate,Married,Salaried,69452,655,265340,36,0,Semi-Urban,Rejected
LAPP_2221,50,Male,High School,Single,Salaried,35944,567,80747,36,2,Semi-Urban,Rejected
LAPP_2222,36,Female,Undergraduate,Married,Self-Employed,33954,522,65644,36,1,Semi-Urban,Rejected
LAPP_2223,32,Female,Undergraduate,Single,Salaried,58426,713,214833,12,1,Semi-Urban,Rejected
LAPP_2224,37,Male,Graduate,Married,Salaried,82326,556,79597,12,0,Semi-Urban,Rejected
LAPP_2225,36,Female,Undergraduate,Divorced,Business Owner,58535,454,211928,60,1,Urban,Rejected
LAPP_2226,32,Male,Postgraduate,Divorced,Salaried,134793,702,252391,12,2,Semi-Urban,Rejected
LAPP_2227,28,Male,Graduate,Married,Self-Employed,55467,586,136333,36,2,Urban,Rejected
LAPP_2228,40,Male,Undergraduate,Married,Business Owner,105555,647,247951,24,0,Rural,Rejected
LAPP_2229,23,Male,Graduate,Single,Salaried,85578,635,227288,24,2,Urban,Rejected
LAPP_2230,36,Male,Graduate,Divorced,Self-Employed,72640,713,275845,24,0,Semi-Urban,Rejected
LAPP_2231,50,Female,Graduate,Married,Salaried,48946,750,187411,12,1,Semi-Urban,Rejected
LAPP_2232,43,Male,Graduate,Married,Salaried,93567,662,318971,24,0,Urban,Rejected
LAPP_2233,48,Male,Undergraduate,Divorced,Salaried,80334,556,94023,36,1,Semi-Urban,Approved
LAPP_2234,60,Male,Graduate,Single,Salaried,110693,679,184559,36,0,Rural,Approved
LAPP_2235,25,Male,Graduate,Married,Salaried,96786,674,213644,60,1,Urban,Approved
LAPP_2236,40,Male,Postgraduate,Single,Salaried,69344,696,254430,12,1,Urban,Rejected
LAPP_2237,60,Female,Undergraduate,Divorced,Salaried,43352,633,100707,60,0,Semi-Urban,Rejected
LAPP_2238,64,Female,Undergraduate,Single,Salaried,40749,586,159777,84,3,Urban,Rejected
LAPP_2239,21,Female,Graduate,Single,Salaried,70915,549,279649,12,0,Rural,Rejected
LAPP_2240,50,Female,Undergraduate,Single,Salaried,43158,607,111996,84,2,Semi-Urban,Approved
LAPP_2241,41,Male,Graduate,Married,Salaried,62977,516,224905,24,0,Semi-Urban,Rejected
LAPP_2242,40,Male,Postgraduate,Single,Salaried,117164,685,468337,36,2,Urban,Rejected
LAPP_2243,26,Male,Graduate,Married,Salaried,68287,627,237229,24,1,Urban,Rejected
LAPP_2244,42,Male,Undergraduate,Divorced,Salaried,65019,637,182000,36,0,Urban,Rejected
LAPP_2245,38,Female,Graduate,Married,Business Owner,131951,716,456282,36,0,Semi-Urban,Rejected
LAPP_2246,28,Male,Undergraduate,Single,Business Owner,97967,737,77324,36,1,Semi-Urban,Approved
LAPP_2247,59,Male,Undergraduate,Married,Salaried,47869,621,130293,60,2,Urban,Rejected
LAPP_2248,52,Female,Undergraduate,Single,Self-Employed,32240,616,40552,36,3,Rural,Approved
LAPP_2249,53,Female,Graduate,Married,Salaried,49435,596,44799,36,0,Semi-Urban,Rejected
LAPP_2250,36,Female,Undergraduate,Single,Salaried,45461,645,164798,84,0,Urban,Rejected
LAPP_2251,32,Male,High School,Single,Business Owner,59467,612,162865,84,1,Urban,Approved
LAPP_2252,58,Male,Postgraduate,Single,Salaried,149147,773,201708,84,1,Urban,Approved
LAPP_2253,54,Male,Graduate,Single,Business Owner,161662,777,299678,60,3,Urban,Approved
LAPP_2254,34,Male,Graduate,Married,Salaried,68558,643,267819,24,0,Semi-Urban,Rejected
LAPP_2255,56,Male,High School,Divorced,Salaried,40681,614,143100,36,1,Rural,Rejected
LAPP_2256,53,Male,Undergraduate,Single,Salaried,40424,596,22416,24,1,Rural,Rejected
LAPP_2257,43,Female,Undergraduate,Single,Salaried,34613,639,136004,84,0,Rural,Rejected
LAPP_2258,22,Male,High School,Single,Salaried,27904,617,49944,24,2,Urban,Rejected
LAPP_2259,61,Female,Postgraduate,Single,Salaried,139809,669,410194,36,0,Urban,Rejected
LAPP_2260,41,Female,Undergraduate,Married,Self-Employed,42430,629,127051,24,1,Rural,Rejected
LAPP_2261,22,Male,Graduate,Single,Salaried,56507,548,208561,24,1,Semi-Urban,Rejected
LAPP_2262,47,Female,Graduate,Single,Salaried,110551,690,397730,24,0,Urban,Rejected
LAPP_2263,29,Male,Undergraduate,Single,Salaried,77947,574,115833,36,0,Urban,Rejected
LAPP_2264,21,Male,Graduate,Single,Business Owner,139468,712,383868,12,3,Semi-Urban,Rejected
LAPP_2265,31,Female,Graduate,Married,Salaried,67608,595,126965,36,3,Semi-Urban,Rejected
LAPP_2266,23,Male,Graduate,Married,Salaried,72291,732,169117,60,3,Rural,Rejected
LAPP_2267,43,Female,Graduate,Married,Unemployed,14822,594,36186,60,3,Urban,Approved
LAPP_2268,46,Male,Undergraduate,Married,Salaried,56991,638,107553,24,0,Urban,Rejected
LAPP_2269,24,Female,Undergraduate,Single,Salaried,60326,510,128110,84,0,Semi-Urban,Approved
LAPP_2270,38,Male,Undergraduate,Single,Business Owner,95041,740,116824,60,0,Urban,Approved
LAPP_2271,26,Male,Graduate,Married,Self-Employed,96880,631,254480,12,2,Semi-Urban,Rejected
LAPP_2272,55,Male,High School,Married,Salaried,29609,732,93456,60,2,Semi-Urban,Approved
LAPP_2273,42,Female,Graduate,Divorced,Salaried,55686,622,111599,60,1,Urban,Approved
LAPP_2274,63,Female,Postgraduate,Single,Self-Employed,119399,662,468268,36,3,Semi-Urban,Rejected
LAPP_2275,35,Female,High School,Single,Salaried,38756,565,27140,12,1,Urban,Rejected
LAPP_2276,42,Male,Graduate,Single,Business Owner,127690,711,327149,36,0,Semi-Urban,Rejected
LAPP_2277,57,Female,Undergraduate,Single,Salaried,42855,657,108963,60,0,Semi-Urban,Approved
LAPP_2278,62,Female,High School,Married,Salaried,35241,526,22097,24,0,Urban,Rejected
LAPP_2279,32,Female,Graduate,Married,Salaried,69442,580,89302,36,0,Semi-Urban,Approved
LAPP_2280,62,Male,Undergraduate,Married,Self-Employed,77018,698,282609,36,0,Semi-Urban,Rejected
LAPP_2281,58,Female,Undergraduate,Married,Business Owner,70273,594,169062,36,2,Urban,Rejected
LAPP_2282,38,Female,Graduate,Divorced,Self-Employed,79314,573,160797,36,0,Urban,Rejected
LAPP_2283,55,Male,Postgraduate,Single,Business Owner,139068,697,271771,36,2,Urban,Approved
LAPP_2284,50,Female,Postgraduate,Married,Salaried,108628,666,391990,60,1,Semi-Urban,Rejected
LAPP_2285,44,Female,Postgraduate,Married,Salaried,123049,632,219594,60,3,Urban,Rejected
LAPP_2286,62,Male,Graduate,Married,Business Owner,92693,781,325082,36,2,Semi-Urban,Rejected
LAPP_2287,50,Male,Graduate,Single,Business Owner,155080,680,245363,36,3,Rural,Rejected
LAPP_2288,34,Male,Undergraduate,Single,Business Owner,92384,548,218050,36,0,Semi-Urban,Rejected
LAPP_2289,26,Male,Graduate,Married,Self-Employed,115831,533,116221,60,0,Urban,Approved
LAPP_2290,23,Female,Undergraduate,Married,Salaried,59751,677,202412,36,1,Urban,Rejected
LAPP_2291,36,Male,Undergraduate,Single,Salaried,53408,535,164278,36,0,Urban,Rejected
LAPP_2292,27,Female,Undergraduate,Single,Business Owner,60769,612,143130,84,1,Urban,Rejected
LAPP_2293,34,Female,Undergraduate,Married,Salaried,51384,548,30350,60,0,Semi-Urban,Approved
LAPP_2294,29,Male,Graduate,Single,Salaried,78275,616,170983,24,1,Urban,Rejected
LAPP_2295,35,Female,Graduate,Single,Self-Employed,106176,670,136774,36,3,Semi-Urban,Approved
LAPP_2296,41,Female,Graduate,Married,Salaried,99743,551,194180,36,0,Urban,Rejected
LAPP_2297,55,Female,Undergraduate,Married,Business Owner,74315,609,259916,60,3,Urban,Rejected
LAPP_2298,22,Female,Undergraduate,Married,Salaried,40758,545,130165,12,0,Urban,Rejected
LAPP_2299,47,Female,Postgraduate,Single,Self-Employed,92016,579,123930,36,0,Urban,Approved
LAPP_2300,22,Female,Postgraduate,Divorced,Self-Employed,123061,621,485763,36,1,Urban,Rejected
LAPP_2301,55,Male,High School,Single,Salaried,24733,564,90553,24,2,Semi-Urban,Rejected
LAPP_2302,38,Female,Graduate,Single,Salaried,76022,690,178678,36,2,Semi-Urban,Rejected
LAPP_2303,34,Female,Graduate,Single,Salaried,73154,573,172316,36,2,Urban,Rejected
LAPP_2304,40,Female,Graduate,Single,Salaried,100239,677,366316,36,0,Semi-Urban,Rejected
LAPP_2305,38,Male,Undergraduate,Divorced,Salaried,75247,658,205161,36,0,Urban,Rejected
LAPP_2306,30,Female,Graduate,Married,Salaried,95505,530,227149,36,0,Urban,Rejected
LAPP_2307,45,Male,Postgraduate,Single,Salaried,91439,608,285474,36,0,Rural,Rejected
LAPP_2308,22,Female,Undergraduate,Single,Salaried,52942,593,70033,36,3,Rural,Rejected
LAPP_2309,45,Male,High School,Single,Salaried,21442,616,76640,24,3,Rural,Rejected
LAPP_2310,53,Male,High School,Married,Self-Employed,22122,587,52206,24,0,Urban,Rejected
LAPP_2311,56,Male,Graduate,Single,Salaried,57246,703,149540,60,2,Rural,Rejected
LAPP_2312,51,Male,Undergraduate,Single,Business Owner,64505,639,52558,36,1,Semi-Urban,Approved
LAPP_2313,34,Female,Undergraduate,Married,Self-Employed,41533,634,65758,60,0,Semi-Urban,Rejected
LAPP_2314,21,Female,Graduate,Single,Self-Employed,53496,559,106648,36,0,Rural,Rejected
LAPP_2315,36,Female,Graduate,Married,Business Owner,161688,716,315078,12,1,Rural,Rejected
LAPP_2316,23,Male,Undergraduate,Divorced,Salaried,75019,752,241860,60,1,Semi-Urban,Approved
LAPP_2317,55,Male,Graduate,Single,Business Owner,113748,703,169271,12,0,Rural,Rejected
LAPP_2318,61,Female,Undergraduate,Single,Salaried,74035,722,84206,84,3,Semi-Urban,Approved
LAPP_2319,26,Female,Undergraduate,Married,Business Owner,103587,618,263024,24,1,Semi-Urban,Rejected
LAPP_2320,45,Male,Graduate,Married,Business Owner,156694,752,415638,36,0,Urban,Rejected
LAPP_2321,33,Male,Undergraduate,Single,Salaried,74863,694,69288,12,0,Rural,Rejected
LAPP_2322,54,Male,Graduate,Married,Salaried,93907,670,47764,60,2,Semi-Urban,Approved
LAPP_2323,28,Female,Undergraduate,Single,Salaried,64062,607,237783,84,1,Rural,Approved
LAPP_2324,41,Female,Graduate,Married,Self-Employed,60741,516,47300,24,2,Semi-Urban,Rejected
LAPP_2325,54,Male,Postgraduate,Single,Salaried,70416,634,256492,24,0,Semi-Urban,Rejected
LAPP_2326,24,Male,Graduate,Single,Salaried,75200,657,142673,12,0,Semi-Urban,Rejected
LAPP_2327,45,Female,Graduate,Married,Salaried,58840,569,163910,60,0,Semi-Urban,Rejected
LAPP_2328,35,Male,Graduate,Single,Salaried,52822,522,60726,36,0,Semi-Urban,Rejected
LAPP_2329,24,Male,Graduate,Single,Unemployed,23279,590,78769,36,1,Urban,Rejected
LAPP_2330,32,Female,Graduate,Single,Self-Employed,46726,621,52832,12,0,Semi-Urban,Rejected
LAPP_2331,52,Male,Undergraduate,Married,Salaried,45985,525,85200,60,0,Semi-Urban,Approved
LAPP_2332,52,Male,Undergraduate,Single,Salaried,52490,626,69973,36,0,Urban,Approved
LAPP_2333,48,Female,Graduate,Married,Salaried,82005,660,281381,60,1,Urban,Rejected
LAPP_2334,33,Female,Graduate,Married,Salaried,58482,705,204931,60,2,Urban,Approved
LAPP_2335,51,Female,Undergraduate,Married,Business Owner,87864,613,158339,12,2,Urban,Rejected
LAPP_2336,34,Female,Undergraduate,Single,Salaried,57344,760,90364,36,2,Rural,Rejected
LAPP_2337,40,Female,Graduate,Married,Salaried,46130,613,147960,36,1,Rural,Rejected
LAPP_2338,38,Female,Postgraduate,Divorced,Business Owner,194562,623,500000,36,0,Semi-Urban,Rejected
LAPP_2339,49,Male,Graduate,Married,Business Owner,107677,634,289012,24,2,Urban,Rejected
LAPP_2340,26,Female,Postgraduate,Married,Salaried,61423,532,230085,60,0,Semi-Urban,Rejected
LAPP_2341,52,Female,Graduate,Married,Salaried,115350,654,212319,84,2,Semi-Urban,Approved
LAPP_2342,49,Male,Graduate,Married,Salaried,50265,652,51853,84,2,Semi-Urban,Approved
LAPP_2343,63,Male,High School,Single,Self-Employed,42201,644,47634,60,1,Semi-Urban,Approved
LAPP_2344,22,Male,Graduate,Married,Unemployed,17957,497,51077,36,0,Urban,Rejected
LAPP_2345,43,Male,Postgraduate,Married,Salaried,123016,577,236970,36,3,Semi-Urban,Rejected
LAPP_2346,39,Male,Graduate,Married,Salaried,55569,646,58186,12,2,Semi-Urban,Rejected
LAPP_2347,51,Female,Undergraduate,Married,Business Owner,73039,682,111223,36,2,Rural,Rejected
LAPP_2348,25,Female,Postgraduate,Married,Self-Employed,64792,577,152722,24,0,Semi-Urban,Rejected
LAPP_2349,39,Male,Graduate,Single,Unemployed,7380,406,6826,24,0,Semi-Urban,Rejected
LAPP_2350,54,Male,Postgraduate,Single,Salaried,120579,589,61742,60,0,Semi-Urban,Rejected
LAPP_2351,30,Male,Undergraduate,Single,Salaried,47046,673,174566,84,0,Semi-Urban,Rejected
LAPP_2352,45,Female,Undergraduate,Single,Salaried,41010,559,64263,84,1,Urban,Approved
LAPP_2353,22,Male,Undergraduate,Single,Salaried,64520,584,82278,24,2,Semi-Urban,Rejected
LAPP_2354,31,Male,Postgraduate,Divorced,Salaried,113219,686,333394,84,0,Urban,Rejected
LAPP_2355,51,Male,Graduate,Married,Salaried,68040,612,237249,24,1,Urban,Rejected
LAPP_2356,35,Male,Graduate,Married,Salaried,82176,727,222941,36,0,Urban,Rejected
LAPP_2357,29,Male,Postgraduate,Married,Business Owner,197438,676,274574,36,0,Urban,Rejected
LAPP_2358,43,Female,Postgraduate,Married,Salaried,88842,581,312344,36,3,Urban,Rejected
LAPP_2359,39,Female,Graduate,Married,Self-Employed,63028,704,144113,84,2,Semi-Urban,Rejected
LAPP_2360,29,Female,Undergraduate,Single,Salaried,68715,620,126034,36,1,Urban,Approved
LAPP_2361,55,Male,Undergraduate,Married,Business Owner,69678,562,182315,36,0,Semi-Urban,Rejected
LAPP_2362,41,Female,Graduate,Divorced,Salaried,72340,662,213558,12,0,Semi-Urban,Rejected
LAPP_2363,29,Female,Graduate,Married,Self-Employed,108580,623,279963,60,0,Urban,Rejected
LAPP_2364,48,Male,Undergraduate,Married,Salaried,78546,557,292258,36,0,Rural,Rejected
LAPP_2365,27,Female,Graduate,Divorced,Salaried,96728,640,260978,60,0,Semi-Urban,Rejected
LAPP_2366,36,Male,Postgraduate,Single,Self-Employed,105551,635,377348,36,2,Rural,Rejected
LAPP_2367,36,Female,Postgraduate,Married,Salaried,119398,537,304984,36,0,Semi-Urban,Rejected
LAPP_2368,53,Male,Graduate,Single,Salaried,75101,565,124207,36,0,Semi-Urban,Rejected
LAPP_2369,24,Female,Graduate,Single,Business Owner,158333,803,374147,24,1,Rural,Rejected
LAPP_2370,24,Male,Graduate,Married,Business Owner,107270,644,86049,36,3,Urban,Approved
LAPP_2371,59,Female,Undergraduate,Married,Salaried,76004,739,99231,84,3,Semi-Urban,Approved
LAPP_2372,60,Female,Undergraduate,Single,Salaried,67295,661,214119,60,2,Semi-Urban,Rejected
LAPP_2373,37,Female,Graduate,Single,Salaried,47580,695,133945,24,0,Rural,Rejected
LAPP_2374,57,Male,Undergraduate,Married,Salaried,32643,652,35346,12,0,Urban,Rejected
LAPP_2375,59,Male,Graduate,Single,Unemployed,15942,538,32410,36,2,Semi-Urban,Rejected
LAPP_2376,49,Female,Graduate,Married,Salaried,77173,680,76939,60,2,Urban,Approved
LAPP_2377,56,Male,Graduate,Single,Salaried,67117,570,234598,36,1,Rural,Rejected
LAPP_2378,58,Male,Graduate,Married,Unemployed,11803,666,10411,60,0,Semi-Urban,Rejected
LAPP_2379,59,Female,Graduate,Single,Salaried,80537,663,224683,84,0,Rural,Rejected
LAPP_2380,57,Male,Graduate,Single,Self-Employed,74449,643,195391,36,2,Rural,Rejected
LAPP_2381,55,Male,Postgraduate,Married,Salaried,75418,611,162504,24,0,Semi-Urban,Rejected
LAPP_2382,27,Male,Postgraduate,Married,Salaried,78444,677,115612,84,1,Semi-Urban,Approved
LAPP_2383,47,Male,Graduate,Single,Salaried,111158,648,212739,36,3,Semi-Urban,Rejected
LAPP_2384,48,Female,Graduate,Divorced,Salaried,106867,523,355051,36,2,Semi-Urban,Rejected
LAPP_2385,42,Female,Graduate,Married,Salaried,59731,501,189074,36,0,Semi-Urban,Rejected
LAPP_2386,34,Female,Graduate,Married,Salaried,108109,559,333606,36,0,Urban,Rejected
LAPP_2387,27,Female,Undergraduate,Single,Salaried,41854,651,130767,36,0,Semi-Urban,Rejected
LAPP_2388,57,Male,Graduate,Single,Salaried,90298,713,90623,36,1,Rural,Approved
LAPP_2389,42,Male,Graduate,Married,Salaried,51311,638,43452,36,1,Urban,Approved
LAPP_2390,25,Male,Graduate,Single,Salaried,108446,663,381214,60,0,Semi-Urban,Rejected
LAPP_2391,22,Male,Graduate,Single,Salaried,49182,699,168699,24,0,Urban,Rejected
LAPP_2392,47,Female,Graduate,Married,Self-Employed,85178,665,245705,24,0,Semi-Urban,Rejected
LAPP_2393,41,Male,Undergraduate,Married,Salaried,70095,671,183695,36,3,Urban,Approved
LAPP_2394,58,Male,Graduate,Married,Salaried,53853,628,96076,60,2,Semi-Urban,Approved
LAPP_2395,35,Male,Undergraduate,Single,Self-Employed,51521,577,66167,24,0,Urban,Rejected
LAPP_2396,41,Female,Undergraduate,Single,Salaried,33576,583,95248,24,3,Semi-Urban,Rejected
LAPP_2397,30,Female,Postgraduate,Single,Self-Employed,123337,798,455806,36,1,Semi-Urban,Rejected
LAPP_2398,43,Male,Postgraduate,Married,Self-Employed,88246,564,179094,36,2,Semi-Urban,Rejected
LAPP_2399,59,Female,Undergraduate,Married,Salaried,59190,656,92410,36,1,Semi-Urban,Rejected
LAPP_2400,25,Male,Graduate,Single,Salaried,112190,536,162405,12,2,Rural,Rejected
LAPP_2401,21,Male,Undergraduate,Married,Unemployed,5156,526,5000,12,0,Semi-Urban,Rejected
LAPP_2402,33,Female,Postgraduate,Single,Salaried,122671,710,284732,60,1,Urban,Approved
LAPP_2403,41,Male,Graduate,Single,Business Owner,158939,559,500000,36,2,Urban,Rejected
LAPP_2404,46,Female,Undergraduate,Married,Salaried,39311,674,131822,60,0,Urban,Rejected
LAPP_2405,41,Female,Postgraduate,Married,Salaried,96165,788,350152,36,0,Semi-Urban,Rejected
LAPP_2406,38,Female,Undergraduate,Married,Salaried,73284,652,195966,36,0,Semi-Urban,Rejected
LAPP_2407,57,Female,Graduate,Married,Salaried,103191,749,225478,84,0,Rural,Approved
LAPP_2408,52,Male,Graduate,Single,Salaried,90172,667,357676,24,0,Semi-Urban,Rejected
LAPP_2409,56,Female,Graduate,Married,Self-Employed,64759,685,133731,36,1,Semi-Urban,Rejected
LAPP_2410,37,Male,Graduate,Married,Business Owner,88478,667,328156,12,0,Urban,Rejected
LAPP_2411,55,Female,Undergraduate,Single,Business Owner,64116,598,203020,36,0,Urban,Rejected
LAPP_2412,31,Female,Undergraduate,Married,Salaried,59857,570,99268,24,3,Rural,Rejected
LAPP_2413,41,Female,Graduate,Single,Business Owner,109231,735,246940,24,1,Urban,Rejected
LAPP_2414,46,Female,Postgraduate,Married,Business Owner,175879,699,324523,84,0,Rural,Approved
LAPP_2415,24,Male,Graduate,Married,Business Owner,99557,624,97245,36,0,Urban,Rejected
LAPP_2416,54,Female,Graduate,Married,Salaried,74037,628,129467,60,2,Rural,Approved
LAPP_2417,38,Female,Postgraduate,Married,Self-Employed,135016,690,487597,36,2,Semi-Urban,Rejected
